"P1","P2","P3","P4","P5","P6","P7","P8","MeanDecreaseAccuracy","MeanDecreaseGini"
"FREQSWEEPDWNPERCENT30",-0.00324624274436702,0.00840694306419898,0.0228836712983612,0.00550944513933157,0.0041731852891605,0.00908145987414839,0.00989370970613942,0.0084606732234401,0.00802794776485393,52.8734589436231
"FREQSLOPEMEAN30",0.00618645833365796,0.0148970956015449,0.0111457792369225,0.00420141418928682,0.00587168515866641,0.0105399172423089,0.00662331233724358,0.00610051309546235,0.00815398416169452,53.6565378813044
"FREQABSSLOPEMEAN30",0.0105985236678057,0.0135498564386901,0.00913910554020998,0.00308339832490571,-0.00247714251545157,0.00503566602271975,0.00437935777113942,0.0208152073258308,0.00803030870690616,54.5676368837758
"DURATION30",0.00202258619033567,0.00931120148086808,0.00767952130325053,0.000683153009528841,0.00410679263433741,0.0116221323196148,0.0129178526349665,0.0051471671948452,0.00666799135963869,55.7796620554444
"FREQSWEEPFLATPERCENT30",0.00608939134186,0.00972764703180425,0.0267218442485826,0.00851373379249478,0.00187515493414942,0.016314851413251,0.0164931426857752,0.0112493273658059,0.0119926377504238,57.6704437211063
"FREQPOSSLOPEMEAN30",0.0138516540217298,0.0136482963422155,0.0478199023516265,0.0107315791889156,-0.00267871500488957,0.0141144803745204,0.0224614817324297,0.0421157740366309,0.020135437755431,59.2670011872742
"FREQQUARTER330",-0.00227064418129395,0.0549062618978937,0.0360241178887378,0.0136351893815016,-0.000991160793077207,0.0369113666669915,0.00894550608130058,0.0474390640410616,0.0243936541242889,74.7777038552549
"REP31",32,32,32,32,32,32,32,32,32,32
"FREQSTEPDOWN31",1.21755290682455e-05,-2.72392873330776e-05,-1.08641331508159e-05,0,1.38819479149314e-05,0,-1.18988124985126e-05,-3.49119004077239e-05,-7.52585938256808e-06,0.421548026934507
"FREQNUMSTEPS31",-6.2755780882925e-05,8.14644895220886e-06,0.000161672390229634,4.52965139962764e-05,2.23102734347112e-05,4.53679295653613e-05,-2.66951416952453e-05,0.000166057224383909,4.53294578498553e-05,1.06821974841116
"NUMSWEEPSDWNUP31",-3.72448967054549e-05,0.000411044026302342,0.000612847294865795,-6.40659401014944e-05,-0.000149359764191337,0.000167034139189364,0.000224187369709295,-0.00024421119893345,0.000108127475437759,1.79697321671942
"FREQENDDWN31",0.000693224666788297,0.000355993159587495,0.00130813571798895,-5.78765333457956e-05,0.000366320568922456,0.00171512077316038,0.000849739889672153,0.00247898430412334,0.000961644873785661,7.83643592822148
"FREQBEGDWN31",-0.00101951778563065,-0.000138526486996174,1.15702528097571e-05,8.10744141007206e-07,0.000671986670664358,-0.000825469139017497,0.000672363430873789,0.00321962559362252,0.000284846609345824,8.29818458832973
"FREQENDUP31",0.000379832994838966,0.000984344659964305,0.00234151523281701,-0.000514964814879345,0.000374798798646959,0.00107634922843565,5.50392924200159e-05,-0.000674337124675562,0.000478174024414698,8.82091095331921
"NUMSWEEPSUPDWN31",-0.000526827670720142,0.00286570964139266,0.00148540047704895,-0.000341124820673776,0.000775688751825557,0.00031538095201092,0.000343319837568645,0.000544698465988755,0.000664784096430655,9.11733453915594
"FREQBEGUP31",-0.0006680052839982,0.00328539574337817,-0.000887423842660563,0.00281040981169046,0.00234805483636693,-1.58879195122773e-05,-0.00129612799298979,0.0017264929924622,0.000880834678878149,10.1135748261211
"INFLSTDDEVDELTA31",0.000305465399586948,0.00172301758433706,0.000271896207065564,0.000783364114449903,-0.000287135390184202,0.00162497699746444,-0.00107665799440848,0.000916055733453026,0.000515718471100327,13.0130163684685
"NUMINFLECTIONS31",0.000931329278298699,0.00151698695963597,-0.00108120503995857,0.000505865932079096,0.00132965283014089,0.00316234131081303,0.00230871561340617,-0.00243679844246833,0.000752914501006572,14.2188101384497
"INFLMAXMINDELTA31",-0.000248369589226141,0.00151804782999904,0.000152147138036224,0.000721565010777323,-0.000844748200217614,0.00194715209321463,-0.000136127535376641,0.000924290527942992,0.000497805588849308,16.47853343579
"INFLMEANDELTA31",0.000705883539117773,0.00253455504667732,0.00360189811990985,-0.00126130704446196,-0.000278879348602877,0.00153952065594927,0.00251770926958359,0.00345344658653328,0.0015493545278332,29.3372590797971
"NUMSWEEPSFLATDWN31",-0.000603194908697596,0.00571628389586068,0.00234860900187204,0.00447067126670883,0.000358582059583655,0.0131860169951524,0.00452842318075407,0.00340391026615956,0.00410160843518013,34.2482193166257
"FREQSLOPERATIO31",-0.00303090376061136,0.00350010129446733,0.000882349858268478,0.00159237157597141,0.00244445048471223,0.00188536799391766,0.000649092478397454,0.00234020836313855,0.00127676725361853,34.294376992085
"NUMSWEEPSFLATUP31",0.0020484301317349,0.0047729572112728,0.0102147128251982,0.000975417179236629,-3.80463902611995e-05,0.0154635263627515,0.0160504163636152,0.0207773542262581,0.00863473930505945,39.9566295443271
"FREQNEGSLOPEMEAN31",0.00147280512896356,0.00630064709845293,0.0255643061537149,0.00150080425645101,0.00652210327453225,0.0145078674877743,0.00970105944626595,0.0261180004501189,0.0112724068300304,43.2149415569938
"FREQSPREAD31",0.00587506642182975,0.0167690566233639,0.0134883693804583,-0.000650348495007489,-0.000481740763825656,0.00148559402029172,0.00958991551438926,0.00836150388566743,0.00670683180497277,46.2398437071425
"FREQCOFM31",-0.000650288027587372,0.0145238960939271,0.0134040396688997,0.00379503552363482,0.00128506520952356,0.00897455970192104,0.0112549695917119,0.0199366612823018,0.00897407849447953,49.8132329058687
"FREQABSSLOPEMEAN31",0.00619057662714297,0.0223868594336484,0.00610251941611097,0.00781400884971146,-0.00101047830014809,0.0074306337535681,0.00765378155333536,0.0166935287045278,0.00906217065691905,54.160298353768
"FREQSWEEPDWNPERCENT31",-0.00104800977732134,0.0035689413220351,0.0179759285219016,0.00511743080093305,0.00262830906179729,0.00772519182947931,0.0164165836229761,0.0148552188178593,0.00835092289161974,54.5611888517477
"FREQSLOPEMEAN31",0.00522708804437378,0.0182622807311283,0.0114579225438278,0.00992800589806417,0.00683553585691511,0.0106325709066449,0.00918357976083239,0.0152862142977487,0.0108191871479679,55.6776875885032
"DURATION31",-0.000706166407944577,0.0119165616959864,0.00863397395192522,0.00806307602790653,-0.00348771574435613,0.0071487934672633,0.00762077797874819,0.00476791407115832,0.0054731303868648,56.423127955237
"FREQSWEEPFLATPERCENT31",0.00431300314984286,0.00845146888487897,0.0274510020874938,0.00792817037919154,0.00258511400978942,0.0118412095644948,0.025881139292917,0.0150300743032595,0.0127461684402253,59.0551245008185
"FREQPOSSLOPEMEAN31",0.0134061993743968,0.014076386777786,0.0524631855679181,0.0151594063398135,0.00313853340331734,0.0136594445140657,0.0236649438507368,0.0380676514146015,0.0214022208097662,60.1461438486224
"FREQQUARTER331",0.00429697109911371,0.0520720796375496,0.0307627240928812,0.013947917172591,0.00457556076296393,0.0342685295543722,0.0101282249423927,0.0423140596142835,0.023837960330612,75.8792686994351
"REP32",33,33,33,33,33,33,33,33,33,33
"FREQSTEPDOWN32",-4.53638178189076e-05,-5.70287995437696e-05,0,-5.11796918982548e-05,0,0,5.70287995437696e-05,0,-1.17030469838142e-05,0.450710178934146
"FREQNUMSTEPS32",-4.7523999619808e-05,4.9045116621103e-05,0.000284493897934811,-2.31421215539935e-05,9.79129212025122e-05,-7.05114566636374e-05,5.21544397948536e-05,6.35648213495043e-05,5.30774028753871e-05,1.07759356307562
"NUMSWEEPSDWNUP32",0.000102449031723584,0.000269665656654342,7.9988758102502e-05,-0.000397573623184916,-0.000149679620252681,-0.000215462198623504,0.000438633913581483,-0.000546479099984064,-4.68232531440828e-05,1.9649749283279
"FREQENDDWN32",0.00142393549662139,0.000834638510860405,0.000246074705054368,0.000867881193359023,0.000876517897342385,0.000568333476628057,-0.000321301836197747,0.00141196308526609,0.000748634472337668,7.06511695610622
"FREQBEGDWN32",5.42578713026677e-05,-0.000985507048497839,0.00343596674344245,-0.00236103944485241,0.000958634064776001,-2.77417662756148e-05,-0.000623622063231297,0.00329102779520947,0.000463968613113122,8.25582471452601
"NUMSWEEPSUPDWN32",0.000452108851222703,0.00101720011926883,0.000336110783000319,0.00167413709650969,0.00116912050828243,0.000440518231553907,-0.000153350335125204,-0.000207442440517959,0.000566179970410445,8.62180288837176
"FREQENDUP32",0.000870361079499197,0.000517223869528577,0.000213583576136471,0.00259900565498377,0.00255255811369445,0.000369867304936322,0.00140265393001289,-0.0027582256436166,0.000732637028755458,9.03481228182726
"FREQBEGUP32",0.00102853959713721,0.00234973745346434,-0.000606236792562471,0.00306250550109498,0.000532053499925211,0.000791298722438856,-0.000459526237338765,0.0016710725646582,0.00104864300111731,9.83340037200272
"NUMINFLECTIONS32",0.00109417770663506,0.00204598421862461,-0.00132657670438776,0.00121890416863012,0.00425034589898395,0.00302934907159147,0.000896178109048305,-0.00105904814314291,0.00118041932948663,14.3828785121934
"INFLSTDDEVDELTA32",0.00457070669955554,0.00390322317366492,2.31026330072093e-05,-0.000356389068714172,-0.000179039999653933,-0.000177494246432371,-0.000975809902028264,0.00174101623135349,0.00109226057356753,14.6190583880375
"INFLMAXMINDELTA32",0.00279556337650705,0.00411426327872231,-0.000975639702783067,-0.000118790813173656,7.2172508718878e-05,0.00171730346152507,-0.00106990818823511,0.00303431121834629,0.0011763100366009,17.3465619000248
"INFLMEANDELTA32",0.0018368918832892,0.00824484778507125,0.00147815502497713,-0.00387639846123717,0.00375530943798743,0.00659481641923131,-0.00392550685490419,0.00624453908379946,0.00242444313329853,30.0746204557111
"NUMSWEEPSFLATDWN32",-0.00175003187518196,0.00802801715494796,0.000225347065486397,0.0020053065154596,0.00154182599382885,0.00857279284192698,0.00233169130696748,0.00243984957166792,0.00281977346875423,33.1222038323701
"FREQSLOPERATIO32",0.000523964972873934,0.00489625263613916,0.000499343094123757,0.00253209968320509,0.0033781497565258,0.00369371974322613,0.000872018123163869,-0.00108724416878472,0.00193106556304094,34.4618779156397
"NUMSWEEPSFLATUP32",-0.00636252502746615,0.00700230558035175,0.00856680956281403,0.0041166724952075,0.00281459368189241,0.00977088598926672,0.0176044679228652,0.024819041275597,0.00845998641328489,41.163284406329
"FREQNEGSLOPEMEAN32",-0.00413704685069954,0.0105336815185799,0.0141631062512217,0.00179689670084013,0.0160122275751437,0.0107406323869488,0.0123496843850353,0.0284228436113474,0.0111847794273815,44.3544226482888
"FREQSPREAD32",0.00300722968123736,0.0203093387625063,0.0047897474384742,0.00278633382305432,0.00311651608228882,0.000986571265593627,0.00836228844037566,0.0097236508778235,0.00659773812669715,45.2052264007268
"FREQCOFM32",0.00492469521274361,0.0121986689896404,-0.000537131073821581,0.00214033518309362,0.00677514561856103,0.00638943894221784,0.00837809940875959,0.0160284476172675,0.00685504049875915,48.2785000314893
"FREQSWEEPDWNPERCENT32",-0.00563975075585733,0.00601685670784097,0.0212083673308085,0.0033941888042316,0.00930884783920985,0.00505711974877861,0.0123255329334174,0.0101126375485429,0.00762289583044198,53.6908744080508
"FREQSLOPEMEAN32",0.00216304945526106,0.0222077971309151,0.00705699741070872,0.00841383071296565,0.0117856444657348,0.00579702214964045,0.0113855132615211,0.00757965789726274,0.00950690889396774,54.2021024057337
"DURATION32",0.00250083819679103,0.00776392465638874,0.000387690356714732,0.00285120133010434,-0.000967925199879638,0.00363373444421135,0.00924316821309711,-0.00145613728354314,0.00295549299913137,54.6626260768529
"FREQABSSLOPEMEAN32",0.0090192907243529,0.0193390844058006,-0.00556845690400509,0.0127657142522841,0.00658066350849864,0.0091234336175172,0.00248084684476025,0.0186877138750926,0.00883099059160355,55.3149548714817
"FREQSWEEPFLATPERCENT32",0.00109628724242809,0.0108791400685209,0.018330994625668,0.00980506605004017,0.00570143460957469,0.00983047268968532,0.0169102626542379,0.00723425600383039,0.00993636240159301,57.1572594814078
"FREQPOSSLOPEMEAN32",0.0183666979586871,0.0131453636210152,0.0385686750560672,0.0149683140759858,-0.000357367109085177,0.0139842688910712,0.0229375869193699,0.0360498955767083,0.0196053122922479,60.8615421100198
"FREQQUARTER332",0.00176035054356113,0.0522488718939888,0.0481680486006605,0.0152403019422915,0.00609558761466976,0.0469268166427904,0.0150793827445349,0.0359698260764934,0.0275667345750023,77.221899476529
"REP33",34,34,34,34,34,34,34,34,34,34
"FREQSTEPDOWN33",-1.62128033207249e-05,-1.32840455832393e-05,-4.43668420023087e-06,-2.46998981716513e-05,0,4.87707336581464e-06,5.03231940230933e-05,-4.76095257139048e-06,-1.37403652758074e-06,0.481617508677087
"FREQNUMSTEPS33",-0.000116944211705787,2.30009231876023e-06,0.000160032451072165,1.08920985184451e-05,2.3893881755057e-05,9.9888685134634e-05,7.70407710654193e-05,0.000141387026454754,4.85404453552432e-05,1.10130578804202
"NUMSWEEPSDWNUP33",9.65101676833091e-06,0.00021706724673121,-4.13346076204145e-05,-8.61180338436754e-05,-6.66654669965653e-05,-0.000118624970430797,6.43748773183075e-05,-2.97413256412624e-06,-6.5502191782874e-06,1.90995775019896
"FREQENDDWN33",0.000830039163105435,0.00100258996235183,0.000764576699282617,-0.000782212942948823,0.000806592056375789,0.00126463724820887,0.000589286520740549,0.00127163333959436,0.000713407469221271,7.9133471147697
"FREQBEGDWN33",-6.38612482868838e-05,-0.000195799537200297,0.000748043797057022,-0.000234837480487342,0.000655003826243661,0.00133444218240333,-6.19697422111791e-05,0.00234591536988627,0.000565831770315779,7.93042924656042
"FREQENDUP33",-1.04657895100294e-05,-0.00121331759093103,0.00147845744753581,0.000465607521346082,-9.30317454782204e-05,0.000862162684231845,-1.37909940424958e-05,-0.000823635870399539,8.41308970473057e-05,8.0421195705279
"NUMSWEEPSUPDWN33",-0.000530420265852977,-0.000405174683591744,-0.000181905889218557,-0.000419513021472276,-0.000308771742972882,-0.000605189155278769,-0.000903877309013985,0.00191560485218875,-0.000172607902751524,8.83166275797337
"FREQBEGUP33",0.00165398808187799,0.00201087838008772,-0.0002998535319577,0.00280726643357114,0.00101975544959559,0.0013599028348599,-0.000989759461244831,0.0027166300380576,0.00129589294286226,10.0197800159465
"INFLSTDDEVDELTA33",0.00220393106274898,0.00107640396155516,-1.4426432668038e-05,0.000699095713230817,-0.000410372947307465,0.00142547887877259,-0.00165741795380523,0.00128299713072012,0.000582584960888086,13.5040988853107
"NUMINFLECTIONS33",0.00104601283533327,0.00262541278892448,-0.00146015697969586,0.00111995120767858,0.001694424620406,0.00354455608392375,0.000343681318392223,0.000387178719714943,0.00112820694375822,14.0582006221603
"INFLMAXMINDELTA33",0.00211469540764451,0.0023864383643336,-0.000593817442025964,0.000172353426682181,0.000210210352171795,0.00274010334817759,-0.00276929580719304,0.000802655475101183,0.000634711306880726,17.1130017406492
"INFLMEANDELTA33",0.00371743747654743,0.00623160574471963,0.00174289991320735,-0.00167637522788646,0.00160976319057808,0.00737581403293649,-0.000912835232297258,0.00442073137877277,0.00276583894899663,30.1489266357131
"NUMSWEEPSFLATDWN33",-0.0016205305975013,0.00645395979923109,0.00238896150828818,0.00420868183360953,0.000298268101591626,0.0110117469995006,0.00103799171027364,0.00310818977147371,0.00333378589829921,33.8046768941899
"FREQSLOPERATIO33",-0.00159173924102234,0.00337612674172232,-0.000443441034748819,0.000408486253181189,0.000571363913860948,0.00467005105120274,0.00165295730948618,0.00174621633607397,0.00129065276355975,35.5095445814731
"NUMSWEEPSFLATUP33",0.000700535921895466,0.00702308215464796,0.0045022379315492,-7.20873307448633e-05,0.00345068131080974,0.0155709041997703,0.0117731851726179,0.0165240516866179,0.00733806393094274,39.7423892077341
"FREQNEGSLOPEMEAN33",-0.00492716968046708,0.00870717329213717,0.0246477205095558,0.00614201611363734,0.00781275391107985,0.0117526213051484,0.00693280925132899,0.0228135077868307,0.0104033400052463,44.5595742072548
"FREQSPREAD33",0.0061492608882337,0.0181642688650899,0.00804019775665268,0.000698892374911739,0.00408921008059888,0.00490055121597971,0.00829872811703596,0.00842729742491138,0.00727431684802675,46.047730655243
"FREQCOFM33",0.0081136852824306,0.0144724662599108,0.00685024649146621,0.00290805981713479,-0.000148041138624501,0.0120938345426966,0.0114902621576957,0.0171845913972494,0.00904501953740571,49.9900683726616
"FREQSWEEPDWNPERCENT33",-0.00373313348051802,0.00984807256528691,0.0163208607246312,0.00625865388701755,0.00660554366038161,0.0101204899762431,0.0117516749829226,0.0129264750594167,0.00865918763173637,54.3089783019603
"FREQABSSLOPEMEAN33",0.00451918177615344,0.021951420424667,0.00267069497876697,0.00413345934062492,0.00469305620096158,0.00728779786747564,0.00746621928910366,0.0189086169206499,0.00886455319369694,54.3694102850513
